tweet_id,created_at,text,replies,retweets,likes
2035009206554677648,2026-03-20T15:02:58.000Z,"קיימתי היום הערכת מצב ביטחונית בפיקוד המרכז.

שיבחתי את פעילות צה״ל, שב״כ ומשטרת ישראל במסגרת המערכה ״שאגת הארי״. ציינתי כי מתחילת ״מלחמת התקומה״ חל שינוי משמעותי בשטח, שהתבטא בירידה דרמטית בפיגועים.

גיניתי בתוקף את מי שמגנה את מפקדי צה״ל שפועלים יומם ולילה למען ביטחון ישראל וכל",2.7K,1K,6.8K
2033938254831956091,2026-03-17T16:07:23.000Z,"Crossing names off the list is good - doing it shoulder to shoulder with our American friends is even better.

Good to see Ambassador 
@GovMikeHuckabee
. Always a pleasure.",12K,11K,46K
2034021266861003258,2026-03-17T21:37:14.000Z,"I'm here with Israel's Defense Minister, our Chief of Staff, the head of the Mossad, the Chief of Air Force, our senior commanders. In the past 24 hours, we knocked out two of the terrorist chieftains, the top terrorist chieftains of this tyranny.

Our aircraft are hitting the",10K,12K,53K
2035473053703168504,2026-03-21T21:46:07.000Z,"זהו ערב קשה מאוד במערכה על עתידנו. לפני זמן קצר שוחחתי עם ראש עיריית ערד, יאיר מעיין, וביקשתי למסור בשם כל אזרחי ישראל את תפילותינו לשלום הפצועים.

הנחתי את מנכ""לית משרדי להגיש את מלוא הסיוע הנדרש יחד עם כל משרדי הממשלה.

אני מחזק את כוחות החירום וההצלה שפועלים כעת בשטח ואני קורא",17K,5.2K,24K
2035695947938763217,2026-03-22T12:31:50.000Z,מהזירה בערד: מסר חשוב מאוד ממני אליכם >>,2.2K,1.1K,7K
2036161707689537832,2026-03-23T19:22:35.000Z,"מוקדם יותר היום שוחחתי עם ידידנו הנשיא טראמפ. 

הנשיא טראמפ מאמין שיש סיכוי למנף את ההישגים הכבירים שהשגנו עם צבא ארה""ב, כדי לממש את יעדי המלחמה בהסכם - הסכם שישמור על האינטרסים החיוניים שלנו. 

במקביל, אנחנו ממשיכים לתקוף גם באיראן וגם בלבנון. אנחנו כותשים את תוכנית הטילים",5.9K,2.5K,13K
2035707081957773574,2026-03-22T13:16:04.000Z,"Iran has proven again in the last 48 hours that it is the enemy of civilization and a danger to the free world: targeting children, families, and the elderly with terror missiles, threatening Jerusalem’s holy sites, launching long-range missiles, and trying to blackmail the world",28K,13K,42K
2035704844363674036,2026-03-22T13:07:11.000Z,"הגעתי היום לזירות בערד ובדימונה – את מה שנפגע אנחנו נשקם ונבנה ובגדול. אני מבקש מכם, אחיי ואחיותיי, אזרחי ישראל: הישמעו להנחיות פיקוד העורף והיכנסו למרחבים המוגנים בעת ההתרעה. בעזרת השם, נשמור כולנו על נפשותינו.

צילום: אבי אוחיון, לע״מ",2.7K,1.5K,9.1K
2035005998792950052,2026-03-20T14:50:13.000Z,"Sara and I were deeply saddened to hear of the passing of Chuck Norris, a great friend of Israel and a close personal friend.

Chuck brought martial arts and the warmth of his character to millions around the world.

May his memory be a blessing.",7.2K,16K,106K
